order_item_id;order_id;customer_id;product_id;order_date;quantity;unit_price;sales_channel;payment_method;revenue
15753;5290;1751;6;2026-05-04 00:00:00;2;15,9;app;pix;31,8
15754;3439;482;5;2026-02-10 00:00:00;4;16,9;app;pix;67,6
15755;1460;765;9;2026-04-20 00:00:00;4;8;app;dinheiro;32
15756;1020;1714;7;2026-05-07 00:00:00;2;18,9;balcão;dinheiro;37,8
15757;5534;168;5;2026-04-30 00:00:00;2;16,9;delivery;dinheiro;33,8
15758;6332;103;3;2026-06-09 00:00:00;1;29,9;delivery;desconhecido;29,9
15759;5066;1064;1;2026-05-23 00:00:00;3;28,9;delivery;dinheiro;86,7
15760;5129;415;9;2026-01-18 00:00:00;3;8;delivery;dinheiro;24
15761;3238;1588;10;2026-06-25 00:00:00;3;12,9;app;pix;38,7
15762;6165;1672;4;2026-06-24 00:00:00;3;14,9;app;cartão de crédito;44,7
15763;6523;416;3;2026-04-02 00:00:00;1;29,9;app;desconhecido;29,9
15764;5416;1502;10;2026-04-30 00:00:00;2;12,9;delivery;dinheiro;25,8
15765;3107;827;2;2026-06-05 00:00:00;4;32,9;app;desconhecido;131,6
15766;3956;655;9;2026-04-22 00:00:00;2;8;balcão;dinheiro;16
15767;712;452;4;2026-02-25 00:00:00;2;14,9;balcão;cartao de credito;29,8
15768;3103;1094;5;2026-02-14 00:00:00;3;16,9;delivery;pix;50,7
15769;6393;1975;5;2026-05-12 00:00:00;2;16,9;delivery;desconhecido;33,8
15770;786;1826;7;2026-04-13 00:00:00;4;18,9;delivery;desconhecido;75,6
15771;6204;1447;3;2026-03-31 00:00:00;1;29,9;balcão;cartão de crédito;29,9
15772;2042;650;1;2026-06-13 00:00:00;4;28,9;delivery;dinheiro;115,6
15773;6870;512;5;2026-03-18 00:00:00;2;16,9;app;cartao de credito;33,8
15774;6212;1148;4;2026-05-23 00:00:00;1;14,9;delivery;desconhecido;14,9
15775;2371;527;6;2026-02-23 00:00:00;4;15,9;app;cartão de crédito;63,6
15776;6205;272;1;2026-03-20 00:00:00;2;28,9;app;dinheiro;57,8
15777;1410;1803;8;2026-04-07 00:00:00;1;8;delivery;pix;8
15778;6782;769;2;2026-03-05 00:00:00;3;32,9;app;pix;98,7
15779;7422;1383;2;2026-03-02 00:00:00;2;32,9;app;dinheiro;65,8
15780;1200;1067;10;2026-03-24 00:00:00;2;12,9;balcão;dinheiro;25,8
15781;4586;628;1;2026-05-14 00:00:00;4;28,9;balcão;dinheiro;115,6
15782;5226;1788;4;2026-01-11 00:00:00;4;14,9;app;cartão de crédito;59,6
15783;229;1776;2;2026-01-01 00:00:00;4;32,9;app;pix;131,6
15784;1607;1282;7;2026-05-03 00:00:00;3;18,9;delivery;pix;56,7
15785;606;1452;9;2026-05-20 00:00:00;4;8;delivery;dinheiro;32
15786;6051;1983;3;2026-06-27 00:00:00;3;29,9;delivery;dinheiro;89,7
15787;1295;62;5;2026-06-08 00:00:00;1;16,9;app;pix;16,9
15788;7508;889;8;2026-05-04 00:00:00;4;8;app;cartão de crédito;32
15789;1949;1606;5;2026-01-08 00:00:00;4;16,9;app;dinheiro;67,6
15790;6837;872;8;2026-02-06 00:00:00;2;8;delivery;cartão de crédito;16
15791;1726;896;6;2026-01-02 00:00:00;4;15,9;balcão;cartão de crédito;63,6
15792;4146;1924;9;2026-06-27 00:00:00;3;8;app;pix;24
15793;2436;1439;1;2026-02-10 00:00:00;4;28,9;delivery;dinheiro;115,6
15794;6350;638;6;2026-06-10 00:00:00;4;15,9;balcão;cartao de credito;63,6
15795;4201;598;4;2026-04-10 00:00:00;1;14,9;delivery;desconhecido;14,9
15796;2323;61;2;2026-03-19 00:00:00;3;32,9;balcão;pix;98,7
15797;5447;1147;7;2026-05-01 00:00:00;3;18,9;app;cartao de credito;56,7
15798;6633;1901;9;2026-04-20 00:00:00;1;8;app;cartão de crédito;8
15799;40;1613;1;2026-03-30 00:00:00;2;28,9;balcão;pix;57,8
15800;1113;147;3;2026-04-30 00:00:00;1;29,9;balcão;pix;29,9
15801;7306;816;6;2026-01-28 00:00:00;2;15,9;app;pix;31,8
15802;5705;330;7;2026-05-16 00:00:00;2;18,9;app;pix;37,8
15803;6369;1344;8;2026-03-31 00:00:00;1;8;delivery;dinheiro;8
15804;85;108;8;2026-03-07 00:00:00;1;8;delivery;cartao de credito;8
15805;7968;1771;1;2026-05-11 00:00:00;3;28,9;delivery;pix;86,7
15806;3765;571;10;2026-02-18 00:00:00;3;12,9;app;cartão de crédito;38,7
15807;3464;1729;7;2026-05-01 00:00:00;4;18,9;delivery;pix;75,6
15808;3252;1134;6;2026-06-02 00:00:00;1;15,9;balcão;pix;15,9
15809;3062;1201;2;2026-06-08 00:00:00;1;32,9;app;dinheiro;32,9
15810;4508;671;9;2026-06-21 00:00:00;2;8;app;cartao de credito;16
15811;3275;1735;3;2026-02-25 00:00:00;3;29,9;delivery;dinheiro;89,7
15812;5519;580;10;2026-04-28 00:00:00;4;12,9;delivery;cartao de credito;51,6
15813;6399;336;5;2026-04-25 00:00:00;3;16,9;delivery;desconhecido;50,7
15814;3785;1033;8;2026-05-22 00:00:00;3;8;balcão;pix;24
15815;6906;1114;8;2026-05-28 00:00:00;1;8;delivery;cartão de crédito;8
15816;7342;246;7;2026-03-25 00:00:00;4;18,9;balcão;cartão de crédito;75,6
15817;488;494;9;2026-02-18 00:00:00;4;8;app;cartao de credito;32
15818;1023;1301;1;2026-03-06 00:00:00;1;28,9;delivery;cartao de credito;28,9
15819;3390;1584;8;2026-01-14 00:00:00;1;8;app;desconhecido;8
15820;3455;761;3;2026-03-18 00:00:00;1;29,9;app;desconhecido;29,9
15821;7090;1475;8;2026-03-19 00:00:00;4;8;delivery;pix;32
15822;5291;582;1;2026-02-01 00:00:00;2;28,9;delivery;dinheiro;57,8
15823;5816;101;4;2026-06-28 00:00:00;1;14,9;app;cartao de credito;14,9
15824;3347;457;5;2026-01-21 00:00:00;4;16,9;app;cartao de credito;67,6
15825;6719;1466;7;2026-02-21 00:00:00;4;18,9;delivery;cartão de crédito;75,6
15826;7445;1471;1;2026-04-27 00:00:00;3;28,9;delivery;pix;86,7
15827;3904;1394;2;2026-03-31 00:00:00;3;32,9;delivery;cartao de credito;98,7
15828;5806;646;2;2026-04-23 00:00:00;3;32,9;app;dinheiro;98,7
15829;3378;188;3;2026-01-01 00:00:00;4;29,9;app;cartão de crédito;119,6
15830;2646;1473;6;2026-02-13 00:00:00;1;15,9;balcão;cartão de crédito;15,9
15831;4607;1251;7;2026-03-31 00:00:00;3;18,9;delivery;dinheiro;56,7
15832;7655;773;4;2026-05-10 00:00:00;1;14,9;delivery;cartao de credito;14,9
15833;5533;671;2;2026-02-02 00:00:00;3;32,9;delivery;cartao de credito;98,7
15834;2197;263;6;2026-01-28 00:00:00;1;15,9;app;cartao de credito;15,9
15835;3891;1079;6;2026-05-15 00:00:00;1;15,9;delivery;pix;15,9
15836;1239;1896;4;2026-02-16 00:00:00;4;14,9;delivery;cartao de credito;59,6
15837;2256;763;5;2026-05-24 00:00:00;3;16,9;delivery;pix;50,7
15838;4221;1528;7;2026-04-17 00:00:00;3;18,9;delivery;pix;56,7
15839;3302;1268;4;2026-05-26 00:00:00;3;14,9;delivery;cartão de crédito;44,7
15840;4397;603;6;2026-06-04 00:00:00;2;15,9;app;desconhecido;31,8
15841;4303;1592;8;2026-01-14 00:00:00;2;8;app;dinheiro;16
15842;3354;731;3;2026-01-31 00:00:00;1;29,9;delivery;pix;29,9
15843;3343;1009;7;2026-02-27 00:00:00;2;18,9;app;pix;37,8
15844;1313;1237;5;2026-02-03 00:00:00;3;16,9;app;cartão de crédito;50,7
15845;281;843;8;2026-05-05 00:00:00;2;8;delivery;cartão de crédito;16
15846;7582;1046;9;2026-04-10 00:00:00;4;8;delivery;cartao de credito;32
15847;354;949;2;2026-03-26 00:00:00;2;32,9;delivery;cartao de credito;65,8
15848;4388;972;6;2026-03-16 00:00:00;4;15,9;delivery;cartão de crédito;63,6
15849;7608;816;2;2026-01-30 00:00:00;1;32,9;app;dinheiro;32,9
15850;4595;755;7;2026-04-12 00:00:00;2;18,9;delivery;dinheiro;37,8
15851;1425;101;4;2026-03-18 00:00:00;4;14,9;balcão;cartao de credito;59,6
15852;6533;850;8;2026-05-25 00:00:00;1;8;delivery;pix;8
15853;4360;1786;7;2026-02-11 00:00:00;1;18,9;balcão;desconhecido;18,9
15854;1760;410;4;2026-05-25 00:00:00;4;14,9;app;desconhecido;59,6
15855;2159;1574;4;2026-06-02 00:00:00;3;14,9;delivery;pix;44,7
15856;7450;114;5;2026-02-12 00:00:00;1;16,9;delivery;pix;16,9
15857;4780;428;1;2026-02-08 00:00:00;3;28,9;balcão;cartao de credito;86,7
15858;639;710;6;2026-03-15 00:00:00;3;15,9;delivery;cartao de credito;47,7
15859;5934;540;4;2026-04-03 00:00:00;2;14,9;delivery;desconhecido;29,8
15860;2086;408;9;2026-03-15 00:00:00;3;8;delivery;cartao de credito;24
15861;3680;1337;7;2026-04-16 00:00:00;4;18,9;delivery;cartão de crédito;75,6
15862;6551;1545;6;2026-03-11 00:00:00;1;15,9;delivery;cartao de credito;15,9
15863;2683;506;5;2026-01-19 00:00:00;3;16,9;delivery;pix;50,7
15864;166;1238;9;2026-01-25 00:00:00;2;8;app;pix;16
15865;3544;1516;9;2026-01-18 00:00:00;1;8;balcão;pix;8
15866;6646;1898;3;2026-05-19 00:00:00;4;29,9;balcão;dinheiro;119,6
15867;6697;310;2;2026-04-18 00:00:00;4;32,9;app;pix;131,6
15868;5553;1289;1;2026-03-01 00:00:00;1;28,9;balcão;pix;28,9
15869;7584;1057;6;2026-03-15 00:00:00;3;15,9;app;pix;47,7
15870;6174;1587;4;2026-02-01 00:00:00;2;14,9;balcão;cartao de credito;29,8
15871;7124;724;8;2026-02-12 00:00:00;1;8;app;cartão de crédito;8
15872;3142;935;7;2026-04-19 00:00:00;4;18,9;delivery;pix;75,6
15873;2737;1183;2;2026-06-20 00:00:00;4;32,9;app;pix;131,6
15874;2614;638;2;2026-06-09 00:00:00;2;32,9;app;dinheiro;65,8
15875;2675;113;9;2026-05-07 00:00:00;3;8;balcão;dinheiro;24
15876;1865;1930;7;2026-05-20 00:00:00;2;18,9;app;cartão de crédito;37,8
15877;7482;1950;8;2026-03-30 00:00:00;3;8;balcão;dinheiro;24
15878;801;759;8;2026-03-02 00:00:00;3;8;balcão;pix;24
15879;747;1868;9;2026-03-25 00:00:00;1;8;delivery;cartão de crédito;8
15880;6140;1149;1;2026-06-06 00:00:00;2;28,9;delivery;pix;57,8
15881;3903;1223;6;2026-06-13 00:00:00;1;15,9;balcão;pix;15,9
15882;5021;274;6;2026-02-22 00:00:00;2;15,9;delivery;pix;31,8
15883;2377;631;2;2026-01-28 00:00:00;1;32,9;delivery;pix;32,9
15884;4040;14;7;2026-01-08 00:00:00;1;18,9;app;dinheiro;18,9
15885;2197;562;8;2026-06-03 00:00:00;3;8;app;pix;24
15886;4634;1892;7;2026-04-27 00:00:00;1;18,9;delivery;pix;18,9
15887;5334;675;4;2026-06-16 00:00:00;3;14,9;delivery;dinheiro;44,7
15888;5599;815;2;2026-03-11 00:00:00;3;32,9;balcão;pix;98,7
15889;3703;1848;2;2026-06-27 00:00:00;4;32,9;delivery;cartao de credito;131,6
15890;3143;341;1;2026-03-17 00:00:00;1;28,9;app;cartão de crédito;28,9
15891;7768;851;10;2026-05-29 00:00:00;1;12,9;delivery;cartão de crédito;12,9
15892;2771;1667;5;2026-05-21 00:00:00;4;16,9;delivery;cartao de credito;67,6
15893;4303;352;10;2026-04-16 00:00:00;3;12,9;app;cartão de crédito;38,7
15894;454;1942;6;2026-03-19 00:00:00;3;15,9;app;pix;47,7
15895;794;644;3;2026-01-19 00:00:00;4;29,9;delivery;pix;119,6
15896;5355;1060;5;2026-05-24 00:00:00;3;16,9;delivery;desconhecido;50,7
15897;7893;974;3;2026-06-18 00:00:00;2;29,9;app;cartão de crédito;59,8
15898;7701;715;4;2026-01-20 00:00:00;1;14,9;app;desconhecido;14,9
15899;4191;673;1;2026-06-26 00:00:00;1;28,9;app;desconhecido;28,9
15900;6972;143;4;2026-01-14 00:00:00;4;14,9;app;desconhecido;59,6
15901;248;1088;6;2026-02-04 00:00:00;3;15,9;app;desconhecido;47,7
15902;4233;362;4;2026-03-28 00:00:00;2;14,9;delivery;dinheiro;29,8
15903;399;505;1;2026-06-12 00:00:00;3;28,9;delivery;pix;86,7
15904;5588;1329;9;2026-01-08 00:00:00;4;8;delivery;dinheiro;32
15905;1827;252;2;2026-04-20 00:00:00;1;32,9;app;pix;32,9
15906;7756;989;5;2026-01-15 00:00:00;4;16,9;app;cartao de credito;67,6
15907;5669;1736;4;2026-06-06 00:00:00;2;14,9;delivery;desconhecido;29,8
15908;6973;1549;7;2026-01-19 00:00:00;3;18,9;delivery;dinheiro;56,7
15909;547;1000;2;2026-04-23 00:00:00;4;32,9;delivery;cartão de crédito;131,6
15910;1645;1363;8;2026-02-09 00:00:00;2;8;app;pix;16
15911;942;574;5;2026-05-08 00:00:00;1;16,9;delivery;cartão de crédito;16,9
15912;4206;1823;9;2026-02-12 00:00:00;4;8;delivery;cartao de credito;32
15913;2765;1083;9;2026-06-24 00:00:00;1;8;delivery;dinheiro;8
15914;7116;1125;8;2026-03-27 00:00:00;4;8;delivery;pix;32
15915;2594;1220;10;2026-01-14 00:00:00;3;12,9;delivery;cartao de credito;38,7
15916;1387;1474;6;2026-01-20 00:00:00;1;15,9;app;desconhecido;15,9
15917;3953;1291;1;2026-04-23 00:00:00;4;28,9;balcão;pix;115,6
15918;7074;1720;2;2026-06-14 00:00:00;3;32,9;app;cartão de crédito;98,7
15919;5413;210;3;2026-06-07 00:00:00;4;29,9;app;pix;119,6
15920;1477;1957;7;2026-01-25 00:00:00;1;18,9;app;dinheiro;18,9
15921;7157;1813;6;2026-06-04 00:00:00;2;15,9;app;cartao de credito;31,8
15922;5207;428;1;2026-02-08 00:00:00;1;28,9;app;pix;28,9
15923;3195;1114;1;2026-04-25 00:00:00;4;28,9;delivery;pix;115,6
15924;7377;1981;3;2026-03-31 00:00:00;4;29,9;app;pix;119,6
15925;5250;1241;1;2026-03-17 00:00:00;4;28,9;delivery;cartão de crédito;115,6
15926;4403;422;3;2026-06-20 00:00:00;2;29,9;balcão;dinheiro;59,8
15927;7601;1389;9;2026-03-07 00:00:00;2;8;app;cartao de credito;16
15928;5692;149;2;2026-02-27 00:00:00;1;32,9;app;pix;32,9
15929;2241;467;1;2026-04-16 00:00:00;3;28,9;balcão;pix;86,7
15930;3026;298;6;2026-05-20 00:00:00;3;15,9;app;pix;47,7
15931;7990;1512;1;2026-02-03 00:00:00;4;28,9;delivery;dinheiro;115,6
15932;4439;1096;9;2026-02-09 00:00:00;1;8;delivery;pix;8
15933;5961;851;6;2026-06-21 00:00:00;3;15,9;delivery;cartão de crédito;47,7
15934;2657;1223;7;2026-02-26 00:00:00;4;18,9;delivery;pix;75,6
15935;3554;1191;4;2026-06-15 00:00:00;4;14,9;app;cartao de credito;59,6
15936;6847;748;9;2026-02-22 00:00:00;3;8;app;cartao de credito;24
15937;2242;1570;4;2026-05-18 00:00:00;3;14,9;app;pix;44,7
15938;1692;62;1;2026-05-09 00:00:00;3;28,9;delivery;dinheiro;86,7
15939;7335;318;3;2026-03-25 00:00:00;1;29,9;delivery;pix;29,9
15940;2175;435;6;2026-05-26 00:00:00;4;15,9;delivery;cartão de crédito;63,6
15941;5776;702;4;2026-02-03 00:00:00;4;14,9;balcão;cartão de crédito;59,6
15942;2697;1888;4;2026-06-15 00:00:00;3;14,9;delivery;pix;44,7
15943;721;129;1;2026-04-20 00:00:00;3;28,9;balcão;pix;86,7
15944;3959;832;8;2026-05-21 00:00:00;3;8;delivery;pix;24
15945;3781;904;8;2026-05-30 00:00:00;4;8;app;pix;32
15946;4758;1687;2;2026-03-09 00:00:00;3;32,9;delivery;pix;98,7
15947;7402;1832;7;2026-04-17 00:00:00;4;18,9;app;cartao de credito;75,6
15948;1288;18;9;2026-03-12 00:00:00;1;8;app;pix;8
15949;2645;1709;8;2026-01-27 00:00:00;2;8;delivery;desconhecido;16
15950;1223;523;6;2026-06-27 00:00:00;3;15,9;delivery;dinheiro;47,7
15951;2990;440;8;2026-01-31 00:00:00;1;8;delivery;cartão de crédito;8
15952;1992;1458;10;2026-02-12 00:00:00;3;12,9;delivery;desconhecido;38,7
15953;4777;1346;8;2026-02-14 00:00:00;3;8;app;desconhecido;24
15954;3909;1903;8;2026-05-16 00:00:00;4;8;delivery;cartão de crédito;32
15955;7377;373;4;2026-06-10 00:00:00;1;14,9;delivery;pix;14,9
15956;2590;865;10;2026-03-18 00:00:00;1;12,9;delivery;cartão de crédito;12,9
15957;1206;1206;6;2026-05-26 00:00:00;1;15,9;app;dinheiro;15,9
15958;2416;1549;7;2026-02-04 00:00:00;4;18,9;delivery;pix;75,6
15959;737;797;9;2026-04-29 00:00:00;1;8;delivery;desconhecido;8
15960;3182;1200;4;2026-06-25 00:00:00;4;14,9;app;desconhecido;59,6
15961;5094;563;7;2026-04-30 00:00:00;1;18,9;balcão;dinheiro;18,9
15962;7151;692;2;2026-03-19 00:00:00;4;32,9;app;pix;131,6
15963;5969;206;3;2026-01-26 00:00:00;3;29,9;app;desconhecido;89,7
15964;2082;1077;7;2026-04-26 00:00:00;1;18,9;app;cartao de credito;18,9
15965;4162;1859;1;2026-06-01 00:00:00;3;28,9;app;desconhecido;86,7
15966;573;1797;2;2026-05-01 00:00:00;2;32,9;balcão;desconhecido;65,8
15967;3751;598;8;2026-04-18 00:00:00;2;8;delivery;cartão de crédito;16
15968;4622;1725;8;2026-06-27 00:00:00;1;8;delivery;pix;8
15969;5905;1244;4;2026-04-13 00:00:00;1;14,9;app;desconhecido;14,9
15970;3199;279;8;2026-01-26 00:00:00;1;8;app;desconhecido;8
15971;4686;1691;3;2026-04-23 00:00:00;4;29,9;balcão;pix;119,6
15972;6423;224;7;2026-06-10 00:00:00;3;18,9;delivery;cartão de crédito;56,7
15973;4086;1612;10;2026-05-06 00:00:00;1;12,9;app;cartão de crédito;12,9
15974;6982;953;9;2026-05-04 00:00:00;4;8;app;desconhecido;32
15975;5098;1220;5;2026-02-18 00:00:00;1;16,9;delivery;cartão de crédito;16,9
15976;2709;1072;5;2026-02-18 00:00:00;4;16,9;app;dinheiro;67,6
15977;5874;1425;2;2026-02-06 00:00:00;3;32,9;delivery;cartao de credito;98,7
15978;7479;98;9;2026-04-15 00:00:00;4;8;app;cartão de crédito;32
15979;178;1347;2;2026-05-14 00:00:00;3;32,9;delivery;cartao de credito;98,7
15980;6985;918;8;2026-06-05 00:00:00;1;8;balcão;pix;8
15981;6194;1717;6;2026-04-09 00:00:00;4;15,9;app;cartao de credito;63,6
15982;1788;140;8;2026-03-13 00:00:00;1;8;delivery;desconhecido;8
15983;4636;134;10;2026-06-02 00:00:00;1;12,9;balcão;pix;12,9
15984;5749;1419;10;2026-01-12 00:00:00;1;12,9;balcão;pix;12,9
15985;1034;870;3;2026-01-16 00:00:00;3;29,9;app;cartão de crédito;89,7
15986;3559;195;2;2026-02-14 00:00:00;3;32,9;balcão;dinheiro;98,7
15987;7031;103;2;2026-02-12 00:00:00;1;32,9;balcão;desconhecido;32,9
15988;7276;1500;9;2026-05-16 00:00:00;4;8;delivery;desconhecido;32
15989;633;1420;8;2026-04-05 00:00:00;3;8;delivery;pix;24
15990;5794;1517;6;2026-03-16 00:00:00;3;15,9;balcão;pix;47,7
15991;5166;528;7;2026-02-22 00:00:00;4;18,9;balcão;dinheiro;75,6
15992;5600;1955;4;2026-02-01 00:00:00;1;14,9;app;desconhecido;14,9
15993;3214;1577;8;2026-03-13 00:00:00;1;8;delivery;desconhecido;8
15994;5582;1377;4;2026-03-05 00:00:00;2;14,9;delivery;pix;29,8
15995;2613;661;1;2026-01-29 00:00:00;4;28,9;app;pix;115,6
15996;5124;938;5;2026-05-04 00:00:00;1;16,9;app;desconhecido;16,9
15997;4753;1298;5;2026-02-06 00:00:00;2;16,9;delivery;desconhecido;33,8
15998;4457;1068;7;2026-04-28 00:00:00;2;18,9;app;dinheiro;37,8
15999;3773;229;10;2026-06-03 00:00:00;1;12,9;delivery;pix;12,9
16000;162;1198;8;2026-02-05 00:00:00;3;8;app;pix;24
16001;1646;9;7;2026-05-28 00:00:00;1;18,9;app;desconhecido;18,9
16002;4873;1724;4;2026-04-14 00:00:00;4;14,9;app;pix;59,6
16003;1104;618;10;2026-01-13 00:00:00;3;12,9;delivery;cartao de credito;38,7
16004;4019;1490;6;2026-04-25 00:00:00;4;15,9;delivery;pix;63,6
16005;145;997;3;2026-06-15 00:00:00;2;29,9;app;cartão de crédito;59,8
16006;3548;450;1;2026-05-26 00:00:00;1;28,9;delivery;desconhecido;28,9
16007;2016;1143;9;2026-03-18 00:00:00;4;8;app;cartão de crédito;32
16008;6413;368;2;2026-03-03 00:00:00;1;32,9;balcão;cartao de credito;32,9
16009;1822;137;4;2026-05-03 00:00:00;1;14,9;delivery;desconhecido;14,9
16010;395;991;1;2026-01-20 00:00:00;3;28,9;delivery;cartão de crédito;86,7
16011;7493;490;2;2026-03-12 00:00:00;3;32,9;balcão;pix;98,7
16012;2903;1943;6;2026-01-12 00:00:00;4;15,9;app;pix;63,6
16013;5556;1003;4;2026-02-02 00:00:00;3;14,9;delivery;cartao de credito;44,7
16014;4185;1439;8;2026-04-08 00:00:00;3;8;app;desconhecido;24
16015;7017;882;10;2026-06-26 00:00:00;3;12,9;balcão;dinheiro;38,7
16016;4045;1743;1;2026-03-09 00:00:00;1;28,9;delivery;cartao de credito;28,9
16017;1960;402;9;2026-05-08 00:00:00;4;8;app;dinheiro;32
16018;1027;596;5;2026-02-19 00:00:00;2;16,9;app;pix;33,8
16019;6973;1593;9;2026-01-02 00:00:00;3;8;app;pix;24
16020;5842;1115;7;2026-03-20 00:00:00;4;18,9;delivery;cartao de credito;75,6
16021;7725;442;5;2026-05-08 00:00:00;4;16,9;balcão;cartão de crédito;67,6
16022;2950;1086;9;2026-02-24 00:00:00;4;8;balcão;cartão de crédito;32
16023;7249;1776;4;2026-03-01 00:00:00;3;14,9;app;cartão de crédito;44,7
16024;4600;1500;8;2026-05-16 00:00:00;1;8;delivery;pix;8
16025;1178;1669;8;2026-01-05 00:00:00;3;8;app;pix;24
16026;7496;1092;6;2026-06-15 00:00:00;3;15,9;balcão;cartao de credito;47,7
16027;6190;122;1;2026-02-03 00:00:00;3;28,9;delivery;pix;86,7
16028;7217;1009;1;2026-01-24 00:00:00;3;28,9;balcão;cartao de credito;86,7
16029;6240;10;3;2026-01-01 00:00:00;3;29,9;delivery;cartão de crédito;89,7
16030;6142;1165;2;2026-02-14 00:00:00;1;32,9;app;pix;32,9
16031;1144;253;8;2026-05-12 00:00:00;4;8;app;dinheiro;32
16032;5808;960;9;2026-02-04 00:00:00;2;8;balcão;pix;16
16033;1448;1023;10;2026-02-25 00:00:00;4;12,9;app;desconhecido;51,6
16034;5622;402;7;2026-02-06 00:00:00;3;18,9;delivery;cartão de crédito;56,7
16035;7451;294;3;2026-04-01 00:00:00;4;29,9;app;pix;119,6
16036;4048;223;2;2026-01-21 00:00:00;4;32,9;app;cartao de credito;131,6
16037;2075;1947;6;2026-05-15 00:00:00;4;15,9;balcão;cartao de credito;63,6
16038;2979;1401;3;2026-06-30 00:00:00;4;29,9;app;cartao de credito;119,6
16039;5305;413;8;2026-03-08 00:00:00;3;8;delivery;desconhecido;24
16040;718;18;5;2026-01-17 00:00:00;1;16,9;balcão;cartão de crédito;16,9
16041;5126;174;3;2026-05-12 00:00:00;1;29,9;delivery;pix;29,9
16042;6357;216;2;2026-03-25 00:00:00;3;32,9;delivery;pix;98,7
16043;5109;17;6;2026-04-30 00:00:00;4;15,9;balcão;pix;63,6
16044;6951;963;3;2026-03-23 00:00:00;4;29,9;app;pix;119,6
16045;7684;794;10;2026-04-24 00:00:00;4;12,9;app;cartao de credito;51,6
16046;2341;879;9;2026-02-25 00:00:00;4;8;app;cartao de credito;32
16047;1630;562;1;2026-06-01 00:00:00;4;28,9;delivery;desconhecido;115,6
16048;2273;257;9;2026-01-27 00:00:00;3;8;app;cartao de credito;24
16049;3899;788;9;2026-01-18 00:00:00;1;8;balcão;dinheiro;8
16050;7911;1858;7;2026-04-27 00:00:00;4;18,9;delivery;pix;75,6
16051;6823;1015;6;2026-01-26 00:00:00;2;15,9;delivery;desconhecido;31,8
16052;7951;519;2;2026-04-05 00:00:00;3;32,9;app;dinheiro;98,7
16053;3619;643;5;2026-05-16 00:00:00;2;16,9;delivery;cartao de credito;33,8
16054;2945;1494;1;2026-06-19 00:00:00;3;28,9;app;pix;86,7
16055;1912;1109;8;2026-05-12 00:00:00;4;8;balcão;pix;32
16056;7543;1881;7;2026-02-28 00:00:00;3;18,9;app;pix;56,7
16057;759;1929;2;2026-02-20 00:00:00;3;32,9;delivery;dinheiro;98,7
16058;1005;982;4;2026-06-09 00:00:00;4;14,9;balcão;cartão de crédito;59,6
16059;2265;1998;4;2026-01-15 00:00:00;3;14,9;delivery;dinheiro;44,7
16060;4900;817;5;2026-04-20 00:00:00;3;16,9;app;cartão de crédito;50,7
16061;7781;1134;9;2026-01-05 00:00:00;2;8;app;dinheiro;16
16062;4995;1464;5;2026-06-19 00:00:00;2;16,9;balcão;dinheiro;33,8
16063;3440;830;8;2026-02-07 00:00:00;3;8;delivery;dinheiro;24
16064;3800;1673;6;2026-04-28 00:00:00;4;15,9;app;cartão de crédito;63,6
16065;5113;1170;3;2026-03-29 00:00:00;4;29,9;balcão;cartao de credito;119,6
16066;6800;1226;10;2026-04-04 00:00:00;1;12,9;delivery;pix;12,9
16067;2083;1143;9;2026-05-26 00:00:00;4;8;balcão;pix;32
16068;6108;787;6;2026-06-26 00:00:00;2;15,9;app;pix;31,8
16069;5914;180;2;2026-06-20 00:00:00;4;32,9;app;cartao de credito;131,6
16070;1814;663;4;2026-01-31 00:00:00;2;14,9;app;dinheiro;29,8
16071;3231;1516;7;2026-05-26 00:00:00;3;18,9;app;pix;56,7
16072;2096;1879;5;2026-03-11 00:00:00;1;16,9;app;dinheiro;16,9
16073;1284;221;7;2026-05-14 00:00:00;2;18,9;delivery;cartão de crédito;37,8
16074;1377;1646;2;2026-03-24 00:00:00;1;32,9;balcão;pix;32,9
16075;7131;1476;4;2026-02-17 00:00:00;3;14,9;delivery;desconhecido;44,7
16076;2382;1793;3;2026-02-02 00:00:00;1;29,9;app;cartão de crédito;29,9
16077;2003;484;2;2026-03-06 00:00:00;1;32,9;delivery;pix;32,9
16078;5999;1282;7;2026-02-15 00:00:00;4;18,9;balcão;desconhecido;75,6
16079;7800;164;8;2026-01-24 00:00:00;1;8;app;pix;8
16080;5565;605;2;2026-06-01 00:00:00;4;32,9;balcão;desconhecido;131,6
16081;469;414;3;2026-02-06 00:00:00;1;29,9;balcão;cartão de crédito;29,9
16082;1834;333;6;2026-04-10 00:00:00;1;15,9;app;pix;15,9
16083;2923;571;10;2026-06-12 00:00:00;3;12,9;balcão;pix;38,7
16084;2621;944;1;2026-02-12 00:00:00;1;28,9;delivery;cartão de crédito;28,9
16085;5672;1924;10;2026-01-01 00:00:00;3;12,9;app;desconhecido;38,7
16086;6127;687;6;2026-03-02 00:00:00;4;15,9;delivery;pix;63,6
16087;1056;156;9;2026-01-20 00:00:00;3;8;balcão;pix;24
16088;2609;1221;4;2026-01-31 00:00:00;2;14,9;delivery;cartao de credito;29,8
16089;6953;1635;9;2026-04-30 00:00:00;3;8;delivery;pix;24
16090;1796;375;10;2026-01-24 00:00:00;4;12,9;balcão;cartao de credito;51,6
